latS,lonW,latin,count
63,10,Lagopus lagopus,1452
63,10,Plectrophenax nivalis,1426
63,10,Calidris ferruginea,1394
63,10,Mergellus albellus,1379
63,10,Picoides tridactylus,1373
63,10,Gavia immer,1369
63,10,Anser fabalis,1329
63,10,Luscinia svecica,1275
63,10,Acanthis hornemanni,1173
63,10,Surnia ulula,1158
63,10,Anser serrirostris,1101
63,10,Loxia leucoptera,1068
63,10,Loxia pytyopsittacus,1058
63,10,Hydrocoloeus minutus,1054
63,10,Gavia adamsii,1029
63,10,Pandion haliaetus,1025
63,10,Tringa erythropus,1024
63,10,Stercorarius parasiticus,996
63,10,Calidris alba,973
63,10,Columba oenas,897
63,10,Asio flammeus,835
63,10,Aegolius funereus,814
63,10,Aquila chrysaetos,813
63,10,Aix galericulata,769
63,10,Coturnix coturnix,762
63,10,Aythya ferina,753
63,10,Anser indicus,741
63,10,Cygnus olor,724
63,10,Larus hyperboreus,687
63,10,Anser caerulescens,669
63,10,Rallus aquaticus,612
63,10,Phylloscopus sibillatrix,594
63,10,Gallinula chloropus,557
63,10,Circus aeruginosus,533
63,10,Arenaria interpres,524
63,10,Asio otus,518
63,10,Branta bernicla,509
63,10,Uria aalge,496
63,10,Stercorarius longicaudus,478
63,10,Buteo buteo,473
63,10,Melanitta perspicillata,413
63,10,Lymnocryptes minimus,411
63,10,Charadrius morinellus,400
63,10,Alle alle,398
63,10,Calidris falcinellus,398
63,10,Melanitta stejnegeri,390
63,10,Phalaropus lobatus,379
63,10,Jynx torquilla,367
63,10,Ardea alba,364
63,10,Anas carolinensis,355
63,10,Porzana porzana,347
63,10,Crex crex,320
63,10,Carpodacus erythrinus,316
63,10,Lagopus muta,311
63,10,Mareca americana,264
63,10,Rissa tridactyla,252
63,10,Calcarius lapponicus,248
63,10,Upupa epops,215
63,10,Phylloscopus inornatus,212
63,10,Phoenicurus ochruros,208
63,10,Larus glaucescens,201
63,10,Corvus corone,196
63,10,Larus cachinnans,195
63,10,Phasianus colchicus,187
63,10,Branta ruficollis,181
63,10,Chlidonias leucopterus,176
63,10,Mareca sibilatrix,168
63,10,Anser erythropus,166
63,10,Recurvirostra avosetta,165
63,10,Egretta garzetta,160
63,10,Circus cyaneus,159
63,10,Netta rufina,157
63,10,Saxicola rubicola,156
63,10,Ichthyaetus melanocephalus,155
63,10,Lanius collurio,152
63,10,Calidris himantopus,147
63,10,Anser rossii,142
63,10,Motacilla citreola,137
63,10,Falco rusticolus,133
63,10,Polysticta stelleri,132
63,10,Acrocephalus palustris,131
63,10,Streptopelia orientalis,126
63,10,Anas rubripes,126
63,10,Gallinago media,121
63,10,Luscinia luscinia,120
63,10,Bucephala islandica,118
63,10,Acrocephalus dumetorum,112
63,10,Gavia pacifica,106
63,10,Leucophaeus pipixcan,105
63,10,Cygnus columbianus,101
63,10,Tadorna ferruginea,100
63,10,Sylvia nisoria,95
63,10,Tringa stagnatilis,84
63,10,Sibirionetta formosa,75
63,10,Ciconia ciconia,71
63,10,Alcedo atthis,69
63,10,Calidris melanotos,67
63,10,Chlidonias niger,65
63,10,Anthus spinoletta,62
63,10,Locustella fluviatilis,62
63,10,Calandrella brachydactyla,61
63,10,Tringa flavipes,60
63,10,Falco subbuteo,59
63,10,Locustella naevia,59
63,10,Nycticorax nycticorax,57
63,10,Regulus ignicapilla,57
63,10,Dendrocopos leucotos,56
63,10,Falco vespertinus,55
63,10,Acrocephalus arundinaceus,55
63,10,Calidris fuscicollis,54
63,10,Melanitta deglandi,53
63,10,Streptopelia turtur,51
63,10,Pastor roseus,51
63,10,Calidris subruficollis,50
63,10,Stercorarius skua,49
63,10,Phalacrocorax aristotelis,47
63,10,Emberiza leucocephalos,43
63,10,Aythya collaris,43
63,10,Anthus cervinus,41
63,10,Lanius minor,40
63,10,Botaurus stellaris,39
63,10,Calidris pusilla,39
63,10,Milvus migrans,39
63,10,Glareola maldivarum,38
63,10,Bubulcus ibis,38
63,10,Fratercula arctica,38
63,10,Eremophila alpestris,38
63,10,Calidris acuminata,37
63,10,Aythya nyroca,37
63,10,Lophodytes cucullatus,37
63,10,Milvus milvus,35
63,10,Oenanthe isabellina,34
63,10,Galerida cristata,33
63,10,Branta hutchinsii,33
63,10,Thalasseus sandvicensis,32
63,10,Larus delawarensis,29
63,10,Oxyura jamaicensis,28
63,10,Stercorarius pomarinus,27
63,10,Acrocephalus scirpaceus,27
63,10,Bubo bubo,27
63,10,Strix uralensis,25
63,10,Tetrax tetrax,25
63,10,Ficedula albicollis,24
63,10,Psittacula krameri,23
63,10,Limnodromus scolopaceus,23
63,10,Pluvialis dominica,22
63,10,Perdix perdix,21
63,10,Emberiza pusilla,21
63,10,Syrrhaptes paradoxus,20
63,10,Ixobrychus minutus,20
63,10,Pagophila eburnea,20
63,10,Alopochen aegyptiaca,20
63,10,Cygnus atratus,19
63,10,Ficedula parva,17
63,10,Panurus biarmicus,17
63,10,Circus macrourus,16
63,10,Xenus cinereus,16
63,10,Cairina moschata,15
63,10,Pernis apivorus,14
63,10,Xema sabini,13
63,10,Poecile cinctus,13
63,10,Oriolus oriolus,13
63,10,Coturnix japonica,12
63,10,Tringa melanoleuca,12
63,10,Phylloscopus humei,12
63,10,Morus bassanus,11
63,10,Fulmarus glacialis,11
63,10,Burhinus oedicnemus,11
63,10,Chlidonias hybrida,10
63,10,Emberiza rustica,9
63,10,Saxicola maurus,9
63,10,Strix nebulosa,8
63,10,Chroicocephalus philadelphia,8
63,10,Oceanodroma leucorhoa,7
63,10,Hydrobates pelagicus,7
63,10,Platalea leucorodia,6
63,10,Anthus richardi,6
63,10,Hydroprogne caspia,5
63,10,Bubo scandiacus,5
63,12,Parus major,1070
63,12,Turdus pilaris,1024
63,12,Poecile montanus,975
63,12,Turdus iliacus,910
63,12,Pyrrhula pyrrhula,884
63,12,Sitta europaea,864
63,12,Fringilla montifringilla,773
63,12,Periparus ater,724
63,12,Pluvialis apricaria,722
63,12,Anthus pratensis,707
63,12,Motacilla alba,692
63,12,Bucephala clangula,690
63,12,Fringilla coelebs,680
63,12,Corvus cornix,673
63,12,Tringa totanus,600
63,12,Acanthis flammea,568
63,12,Lyrurus tetrix,567
63,12,Phylloscopus trochilus,541
63,12,Turdus philomelos,512
63,12,Columba palumbus,509
63,12,Turdus viscivorus,503
63,12,Pica pica,495
63,12,Chloris chloris,495
63,12,Phylloscopus collybita,488
63,12,Larus canus,488
63,12,Actitis hypoleucos,486
63,12,Cyanistes caeruleus,480
63,12,Falco tinnunculus,470
63,12,Garrulus glandarius,467
63,12,Tringa nebularia,466
63,12,Spinus spinus,458
63,12,Anas platyrhynchos,453
63,12,Perisoreus infaustus,443
63,12,Cygnus cygnus,418
63,12,Numenius arquata,415
63,12,Emberiza schoeniclus,411
63,12,Motacilla flava,400
63,12,Grus grus,397
63,12,Anas crecca,396
63,12,Mareca penelope,390
63,12,Erithacus rubecula,382
63,12,Numenius phaeopus,381
63,12,Corvus corax,379
63,12,Tringa glareola,359
63,12,Gallinago gallinago,355
63,12,Turdus merula,348
63,12,Gavia stellata,345
63,12,Lagopus lagopus,341
63,12,Sturnus vulgaris,335
63,12,Branta canadensis,315
63,12,Phoenicurus phoenicurus,311
63,12,Loxia curvirostra,309
63,12,Tetrao urogallus,303
63,12,Prunella modularis,300
63,12,Cuculus canorus,297
63,12,Oenanthe oenanthe,292
63,12,Turdus torquatus,283
63,12,Buteo lagopus,269
63,12,Cinclus cinclus,260
63,12,Mergus merganser,241
63,12,Vanellus vanellus,238
63,12,Gavia arctica,236
63,12,Ficedula hypoleuca,232
63,12,Emberiza citrinella,224
63,12,Picus canus,217
63,12,Melanitta nigra,213
63,12,Picoides tridactylus,200
63,12,Regulus regulus,199
63,12,Hirundo rustica,192
63,12,Anthus trivialis,185
63,12,Aythya fuligula,182
63,12,Scolopax rusticola,180
63,12,Aegolius funereus,165
63,12,Tringa ochropus,153
63,12,Surnia ulula,146
63,12,Ardea cinerea,146
63,12,Lophophanes cristatus,141
63,12,Falco columbarius,139
63,12,Luscinia svecica,130
63,12,Accipiter nisus,122
63,12,Lagopus muta,122
63,12,Troglodytes troglodytes,122
63,12,Haematopus ostralegus,117
63,12,Delichon urbicum,114
63,12,Certhia familiaris,113
63,12,Haliaeetus albicilla,108
63,12,Saxicola rubetra,99
63,12,Dendrocopos major,94
63,12,Dryocopus martius,93
63,12,Podiceps auritus,80
63,12,Plectrophenax nivalis,77
63,12,Glaucidium passerinum,77
63,12,Lanius excubitor,74
63,12,Aquila chrysaetos,73
63,12,Pandion haliaetus,73
63,12,Tetrastes bonasia,72
63,12,Muscicapa striata,72
63,12,Pinicola enucleator,70
63,12,Gallinago media,64
63,12,Calidris pugnax,63
63,12,Charadrius hiaticula,61
63,12,Bombycilla garrulus,59
63,12,Sterna paradisaea,54
63,12,Calidris alpina,52
63,12,Hippolais icterina,50
63,12,Riparia riparia,48
63,12,Calcarius lapponicus,48
63,12,Stercorarius longicaudus,46
63,12,Linaria flavirostris,45
63,12,Sylvia atricapilla,44
63,12,Coloeus monedula,40
63,12,Sylvia curruca,38
63,12,Loxia pytyopsittacus,38
63,12,Mergus serrator,36
63,12,Apus apus,36
63,12,Acanthis hornemanni,35
63,12,Sylvia borin,33
63,12,Accipiter gentilis,31
63,12,Passer montanus,25
63,12,Motacilla cinerea,24
63,12,Passer domesticus,22
63,12,Chroicocephalus ridibundus,22
63,12,Circus cyaneus,20
63,12,Picus viridis,19
63,12,Phalaropus lobatus,19
63,12,Asio otus,18
63,12,Loxia leucoptera,18
63,12,Charadrius morinellus,17
63,12,Asio flammeus,17
63,12,Aythya marila,17
63,12,Falco rusticolus,17
63,12,Poecile palustris,15
63,12,Clangula hyemalis,14
63,12,Alauda arvensis,13
63,12,Sterna hirundo,13
63,12,Calidris maritima,12
63,12,Calidris temminckii,11
63,12,Larus argentatus,10
63,12,Anser brachyrhynchus,10
63,12,Anser anser,9
63,12,Falco peregrinus,7
63,12,Coccothraustes coccothraustes,7
63,12,Columba oenas,7
63,12,Jynx torquilla,7
63,12,Spatula clypeata,7
63,12,Dryobates minor,7
63,12,Buteo buteo,6
63,12,Aegithalos caudatus,6
63,12,Anas acuta,6
63,12,Anas carolinensis,6
63,12,Melanitta fusca,6
63,12,Strix aluco,5
64,6,Rissa tridactyla,82
64,6,Larus marinus,50
64,6,Morus bassanus,48
64,6,Fulmarus glacialis,41
64,6,Larus argentatus,38
64,6,Larus hyperboreus,19
64,6,Uria aalge,12
64,6,Oenanthe oenanthe,12
64,6,Larus fuscus,11
64,6,Stercorarius parasiticus,10
64,6,Sturnus vulgaris,10
64,6,Turdus merula,9
64,6,Stercorarius skua,8
64,6,Turdus pilaris,8
64,6,Turdus iliacus,8
64,6,Larus canus,7
64,6,Larus glaucoides,6
64,6,Alle alle,6
64,6,Stercorarius pomarinus,6
64,6,Arenaria interpres,6
64,6,Somateria mollissima,6
64,6,Motacilla alba,6
64,6,Anthus pratensis,5
64,6,Erithacus rubecula,5
64,6,Sylvia atricapilla,5
64,6,Asio flammeus,5
64,6,Haematopus ostralegus,5
64,6,Falco tinnunculus,5
64,8,Larus marinus,824
64,8,Larus argentatus,757
64,8,Somateria mollissima,725
64,8,Corvus cornix,700
64,8,Haliaeetus albicilla,674
64,8,Cepphus grylle,658
64,8,Phalacrocorax carbo,646
64,8,Haematopus ostralegus,628
64,8,Mergus serrator,601
64,8,Anthus petrosus,591
64,8,Phalacrocorax aristotelis,574
64,8,Anser anser,535
64,8,Rissa tridactyla,524
64,8,Ardea cinerea,449
64,8,Larus canus,444
64,8,Sturnus vulgaris,436
64,8,Motacilla alba,430
64,8,Corvus corax,404
64,8,Oenanthe oenanthe,388
64,8,Gallinago gallinago,387
64,8,Anthus pratensis,353
64,8,Turdus merula,339
64,8,Numenius arquata,328
64,8,Stercorarius parasiticus,327
64,8,Larus fuscus,304
64,8,Linaria flavirostris,298
64,8,Anas platyrhynchos,298
64,8,Turdus pilaris,281
64,8,Phylloscopus collybita,273
64,8,Chloris chloris,272
64,8,Turdus iliacus,263
64,8,Tringa totanus,258
64,8,Parus major,254
64,8,Acanthis flammea,250
64,8,Calidris maritima,229
64,8,Arenaria interpres,229
64,8,Hirundo rustica,228
64,8,Erithacus rubecula,225
64,8,Pica pica,219
64,8,Morus bassanus,218
64,8,Sterna paradisaea,209
64,8,Clangula hyemalis,203
64,8,Passer domesticus,199
64,8,Fratercula arctica,196
64,8,Gavia stellata,165
64,8,Cyanistes caeruleus,162
64,8,Troglodytes troglodytes,162
64,8,Sterna hirundo,155
64,8,Phylloscopus trochilus,154
64,8,Fringilla coelebs,150
64,8,Falco tinnunculus,150
64,8,Melanitta nigra,149
64,8,Pluvialis apricaria,130
64,8,Turdus philomelos,129
64,8,Uria aalge,126
64,8,Gavia immer,124
64,8,Turdus torquatus,122
64,8,Columba palumbus,120
64,8,Actitis hypoleucos,115
64,8,Fulmarus glacialis,113
64,8,Emberiza citrinella,113
64,8,Alle alle,111
64,8,Charadrius hiaticula,107
64,8,Alca torda,94
64,8,Sylvia atricapilla,91
64,8,Lyrurus tetrix,90
64,8,Emberiza schoeniclus,88
64,8,Tadorna tadorna,87
64,8,Numenius phaeopus,86
64,8,Plectrophenax nivalis,86
64,8,Prunella modularis,80
64,8,Fringilla montifringilla,78
64,8,Bucephala clangula,78
64,8,Accipiter nisus,77
64,8,Stercorarius skua,77
64,8,Cygnus cygnus,77
64,8,Pyrrhula pyrrhula,75
64,8,Periparus ater,72
64,8,Regulus regulus,70
64,8,Sylvia communis,66
64,8,Melanitta fusca,66
64,8,Sylvia curruca,61
64,8,Branta leucopsis,60
64,8,Calidris alpina,57
64,8,Podiceps auritus,55
64,8,Saxicola rubetra,55
64,8,Phoenicurus phoenicurus,55
64,8,Dendrocopos major,54
64,8,Poecile montanus,54
64,8,Falco peregrinus,52
64,8,Spinus spinus,52
64,8,Picus canus,51
64,8,Sylvia borin,51
64,8,Gavia arctica,47
64,8,Passer montanus,47
64,8,Cuculus canorus,47
64,8,Puffinus griseus,47
64,8,Gavia adamsii,45
64,8,Anas crecca,45
64,8,Bombycilla garrulus,41
64,8,Chroicocephalus ridibundus,40
64,8,Scolopax rusticola,38
64,8,Aquila chrysaetos,37
64,8,Calcarius lapponicus,34
64,8,Acrocephalus schoenobaenus,32
64,8,Ficedula hypoleuca,30
64,8,Mareca penelope,30
64,8,Asio flammeus,28
64,8,Alauda arvensis,28
64,8,Calidris pugnax,28
64,8,Larus hyperboreus,27
64,8,Lymnocryptes minimus,27
64,8,Muscicapa striata,27
64,8,Anser brachyrhynchus,27
64,8,Hippolais icterina,26
64,8,Calidris canutus,25
64,8,Falco columbarius,24
64,8,Accipiter gentilis,23
64,8,Mergus merganser,22
64,8,Streptopelia turtur,21
64,8,Hydrobates pelagicus,21
64,8,Apus apus,21
64,8,Lophophanes cristatus,19
64,8,Luscinia svecica,19
64,8,Vanellus vanellus,18
64,8,Podiceps grisegena,18
64,8,Puffinus puffinus,18
64,8,Lanius excubitor,18
64,8,Motacilla flava,18
64,8,Certhia familiaris,17
64,8,Delichon urbicum,17
64,8,Acanthis hornemanni,17
64,8,Loxia curvirostra,17
64,8,Phoenicurus ochruros,16
64,8,Calidris alba,15
64,8,Phylloscopus inornatus,15
64,8,Carpodacus erythrinus,15
64,8,Streptopelia decaocto,15
64,8,Linaria cannabina,15
64,8,Stercorarius pomarinus,14
64,8,Stercorarius longicaudus,14
64,8,Rallus aquaticus,13
64,8,Tringa nebularia,13
64,8,Picus viridis,12
64,8,Pinicola enucleator,12
64,8,Aythya fuligula,12
64,8,Sylvia crassirostris,12
64,8,Pluvialis squatarola,11
64,8,Larus glaucoides,11
64,8,Sitta europaea,11
64,8,Asio otus,11
64,8,Branta bernicla,11
64,8,Lanius collurio,11
64,8,Anthus trivialis,10
64,8,Crex crex,10
64,8,Coturnix coturnix,9
64,8,Somateria spectabilis,9
64,8,Falco rusticolus,9
64,8,Grus grus,8
64,8,Limosa limosa,8
64,8,Riparia riparia,8
64,8,Surnia ulula,8
64,8,Anthus richardi,8
64,8,Circus cyaneus,7
64,8,Tringa ochropus,7
64,8,Coloeus monedula,7
64,8,Phylloscopus sibillatrix,7
64,8,Loxia leucoptera,7
64,8,Buteo lagopus,6
64,8,Calidris minuta,6
64,8,Loxia pytyopsittacus,6
64,8,Carduelis carduelis,6
64,8,Aegithalos caudatus,6
64,8,Anser indicus,6
64,8,Upupa epops,6
64,8,Saxicola rubicola,6
64,8,Hydrocoloeus minutus,6
64,8,Turdus viscivorus,5
64,8,Sylvia nisoria,5
64,8,Anas acuta,5
64,8,Branta canadensis,5
64,8,Jynx torquilla,5
64,10,Anas platyrhynchos,5960
64,10,Bucephala clangula,5594
64,10,Corvus cornix,5269
64,10,Parus major,4770
64,10,Larus canus,4724
64,10,Haematopus ostralegus,4567
64,10,Phylloscopus collybita,4361
64,10,Fringilla coelebs,4316
64,10,Turdus pilaris,4289
64,10,Larus argentatus,3970
64,10,Pica pica,3863
64,10,Cyanistes caeruleus,3824
64,10,Grus grus,3732
64,10,Motacilla alba,3390
64,10,Mergus serrator,3348
64,10,Turdus iliacus,3313
64,10,Turdus merula,3294
64,10,Ardea cinerea,3269
64,10,Somateria mollissima,3191
64,10,Chloris chloris,3100
64,10,Larus marinus,3023
64,10,Emberiza citrinella,2999
64,10,Anas crecca,2964
64,10,Pyrrhula pyrrhula,2927
64,10,Anser brachyrhynchus,2916
64,10,Spinus spinus,2893
64,10,Podiceps auritus,2777
64,10,Aythya fuligula,2734
64,10,Sturnus vulgaris,2628
64,10,Cygnus cygnus,2625
64,10,Erithacus rubecula,2614
64,10,Branta canadensis,2593
64,10,Columba palumbus,2592
64,10,Haliaeetus albicilla,2472
64,10,Corvus corax,2431
64,10,Anser anser,2411
64,10,Hirundo rustica,2338
64,10,Tringa totanus,2040
64,10,Mareca penelope,2022
64,10,Phalacrocorax carbo,1980
64,10,Gavia stellata,1973
64,10,Numenius arquata,1971
64,10,Actitis hypoleucos,1944
64,10,Fringilla montifringilla,1933
64,10,Phylloscopus trochilus,1827
64,10,Passer montanus,1824
64,10,Coloeus monedula,1725
64,10,Poecile montanus,1700
64,10,Vanellus vanellus,1697
64,10,Chroicocephalus ridibundus,1639
64,10,Emberiza schoeniclus,1617
64,10,Picus viridis,1515
64,10,Acanthis flammea,1495
64,10,Dendrocopos major,1471
64,10,Turdus philomelos,1450
64,10,Periparus ater,1375
64,10,Prunella modularis,1372
64,10,Charadrius hiaticula,1315
64,10,Anthus pratensis,1249
64,10,Larus fuscus,1240
64,10,Mergus merganser,1228
64,10,Sitta europaea,1179
64,10,Sylvia atricapilla,1161
64,10,Garrulus glandarius,1125
64,10,Gallinago gallinago,1108
64,10,Gavia arctica,1104
64,10,Tringa nebularia,1099
64,10,Tadorna tadorna,1072
64,10,Coccothraustes coccothraustes,1058
64,10,Passer domesticus,1035
64,10,Troglodytes troglodytes,1030
64,10,Riparia riparia,993
64,10,Accipiter nisus,985
64,10,Ficedula hypoleuca,958
64,10,Saxicola rubetra,896
64,10,Calidris alpina,818
64,10,Melanitta nigra,798
64,10,Acrocephalus schoenobaenus,749
64,10,Cepphus grylle,745
64,10,Sterna hirundo,738
64,10,Bombycilla garrulus,735
64,10,Apus apus,724
64,10,Lophophanes cristatus,720
64,10,Buteo lagopus,701
64,10,Lyrurus tetrix,685
64,10,Branta leucopsis,677
64,10,Regulus regulus,656
64,10,Anthus petrosus,644
64,10,Pluvialis apricaria,638
64,10,Fulica atra,635
64,10,Turdus torquatus,629
64,10,Oenanthe oenanthe,618
64,10,Loxia curvirostra,595
64,10,Falco tinnunculus,556
64,10,Clangula hyemalis,546
64,10,Cinclus cinclus,538
64,10,Cuculus canorus,532
64,10,Dryocopus martius,530
64,10,Linaria flavirostris,513
64,10,Mergellus albellus,510
64,10,Sylvia communis,504
64,10,Nucifraga caryocatactes,483
64,10,Sylvia borin,469
64,10,Sterna paradisaea,465
64,10,Calidris pugnax,463
64,10,Strix aluco,460
64,10,Rissa tridactyla,446
64,10,Poecile palustris,443
64,10,Columba livia,434
64,10,Phalacrocorax aristotelis,425
64,10,Delichon urbicum,417
64,10,Stercorarius parasiticus,400
64,10,Picus canus,399
64,10,Aythya marila,389
64,10,Numenius phaeopus,384
64,10,Hippolais icterina,377
64,10,Motacilla flava,366
64,10,Podiceps grisegena,354
64,10,Certhia familiaris,354
64,10,Phoenicurus phoenicurus,348
64,10,Tringa ochropus,343
64,10,Muscicapa striata,325
64,10,Anas acuta,320
64,10,Melanitta fusca,319
64,10,Carduelis carduelis,311
64,10,Pandion haliaetus,307
64,10,Anthus trivialis,299
64,10,Scolopax rusticola,293
64,10,Accipiter gentilis,287
64,10,Streptopelia decaocto,277
64,10,Anser fabalis,267
64,10,Tetrastes bonasia,260
64,10,Calidris maritima,256
64,10,Lanius excubitor,235
64,10,Falco columbarius,233
64,10,Anser albifrons,210
64,10,Limosa lapponica,204
64,10,Turdus viscivorus,198
64,10,Falco peregrinus,189
64,10,Motacilla cinerea,186
64,10,Lagopus lagopus,178
64,10,Calidris canutus,178
64,10,Tetrao urogallus,172
64,10,Tringa glareola,171
64,10,Sylvia curruca,163
64,10,Morus bassanus,160
64,10,Aegolius funereus,158
64,10,Turdus atrogularis,157
64,10,Glaucidium passerinum,155
64,10,Aquila chrysaetos,149
64,10,Calidris temminckii,149
64,10,Picoides tridactylus,139
64,10,Dryobates minor,137
64,10,Plectrophenax nivalis,135
64,10,Alcedo atthis,134
64,10,Circus aeruginosus,127
64,10,Podiceps cristatus,123
64,10,Surnia ulula,109
64,10,Spatula clypeata,108
64,10,Limosa limosa,107
64,10,Calidris minuta,107
64,10,Porzana porzana,105
64,10,Melospiza melodia,103
64,10,Uria aalge,98
64,10,Alauda arvensis,98
64,10,Arenaria interpres,97
64,10,Larus glaucoides,94
64,10,Alle alle,94
64,10,Spatula querquedula,88
64,10,Alca torda,86
64,10,Loxia pytyopsittacus,84
64,10,Calidris ferruginea,83
64,10,Anser caerulescens,81
64,10,Cygnus olor,78
64,10,Anser serrirostris,74
64,10,Perisoreus infaustus,66
64,10,Coturnix coturnix,63
64,10,Rallus aquaticus,63
64,10,Somateria spectabilis,60
64,10,Acanthis hornemanni,57
64,10,Mareca strepera,56
64,10,Ardea alba,56
64,10,Emberiza leucocephalos,54
64,10,Calidris alba,53
64,10,Aegithalos caudatus,53
64,10,Asio flammeus,52
64,10,Aythya ferina,51
64,10,Pluvialis squatarola,49
64,10,Gavia immer,47
64,10,Crex crex,44
